cell,site,date,night,CORRAF,CORTOW,EPTFUS,LASBOR,LASCIN,LASINT,LASNOC,MYOAUS,MYOGRI,MYOLEI,MYOLUC,MYOSEP,MYOSOD,NYCHUM,PERSUB,TADBRA
cell-41,C41-S2,20170611,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-41,C41-S2,20170612,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-41,C41-S2,20170613,night4,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
cell-42,C42-S1,20210627,night1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
cell-42,C42-S1,20210628,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-42,C42-S1,20210629,night3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S1,20210630,night4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-42,C42-S1,20200702,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-42,C42-S1,20200703,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
cell-42,C42-S1,20200704,night3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cell-42,C42-S1,20200705,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
Cell-42,C42-S1,20190625,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
Cell-42,C42-S1,20190626,night2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
Cell-42,C42-S1,20190627,night3,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
Cell-42,C42-S1,20190628,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-42,C42-S1,20180623,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-42,C42-S1,20180624,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-42,C42-S1,20180625,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S1,20180626,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-42,C42-S1,20160625,night1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-42,C42-S1,20160626,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-42,C42-S1,20160627,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0
cell-42,C42-S1,20160628,night4,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
cell-42,C42-S1,20170624,night1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-42,C42-S1,20170625,night2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
cell-42,C42-S1,20170626,night3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
cell-42,C42-S1,20170627,night4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
cell-42,C42-S2,20210627,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20210628,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20210629,night3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cell-42,C42-S2,20210630,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20200702,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20200703,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20200704,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20200705,night4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-42,C42-S2,20190625,night1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cell-42,C42-S2,20190626,night2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cell-42,C42-S2,20190627,night3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cell-42,C42-S2,20190628,night4 ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
cell-42,C42-S2,20180623,night1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
cell-42,C42-S2,20180624,night2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cell-42,C42-S2,20180625,night3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S2,20180626,night4 ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
cell-42,C42-S2,20150625,night1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
cell-42,C42-S2,20150626,night2,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1
cell-42,C42-S2,20150627,night3,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1
cell-42,C42-S2,20150628,night4,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1
cell-42,C42-S2,20160625,night1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
cell-42,C42-S2,20160626,night2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
cell-42,C42-S2,20160627,night3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
cell-42,C42-S2,20160628,night4,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
cell-42,C42-S2,20170624,night1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
cell-42,C42-S2,20170625,night2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
cell-42,C42-S2,20170626,night3,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
cell-42,C42-S2,20170627,night4,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
cell-42,C42-S3,20160625,night1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S3,20160626,night2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
cell-42,C42-S3,20160627,night3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
cell-42,C42-S3,20160628,night4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S4,20150625,night1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
cell-42,C42-S4,20150626,night2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
cell-42,C42-S4,20150627,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
cell-42,C42-S4,20150628,night4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
Cell-42,C42-S5,20190625,night1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Cell-42,C42-S5,20190626,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-42,C42-S5,20190627,night3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Cell-42,C42-S5,20190628,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S5,20180623,night1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
cell-42,C42-S5,20180624,night2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
cell-42,C42-S5,20180625,night3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S5,20180626,night4 ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S5,20170624,night1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
cell-42,C42-S5,20170625,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S5,20170626,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-42,C42-S5,20170627,night4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cell-44,C44-S1,20180626,night1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
cell-44,C44-S1,20180627,night2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-44,C44-S1,20180628,night3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
cell-44,C44-S1,20180629,night4 ,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
cell-44,C44-S1,20150715,night1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
cell-44,C44-S1,20150716,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-44,C44-S1,20150717,night3,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
cell-44,C44-S1,20150718,night4,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
cell-44,C44-S1,20160628,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-44,C44-S1,20160629,night2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
cell-44,C44-S1,20160630,night3,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
cell-44,C44-S1,20160701,night4,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0
cell-44,C44-S1,20170627,night1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
cell-44,C44-S1,20170628,night2,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
cell-44,C44-S1,20170629,night3,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
cell-44,C44-S1,20170630,night4,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
cell-44,C44-S2,20160628,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-44,C44-S2,20160629,night2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
cell-44,C44-S2,20160630,night3,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
cell-44,C44-S2,20160701,night4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
cell-44,C44-S3,20160628,night1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cell-44,C44-S3,20160629,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-44,C44-S3,20160630,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cell-44,C44-S3,20160701,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-44,C44-S4,20150715,night1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
cell-44,C44-S4,20150716,night2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
cell-44,C44-S4,20150717,night3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
cell-44,C44-S4,20150718,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-44,C44-S5,20170627,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-44,C44-S5,20170628,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-44,C44-S5,20170629,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cell-44,C44-S5,20170630,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-44,C44-S6,20180626,night1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cell-44,C44-S6,20180627,night2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
cell-44,C44-S6,20180628,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
cell-44,C44-S6,20180629,night4 ,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
cell-46,C46-S1,20180712,night1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
cell-46,C46-S1,20180713,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-46,C46-S1,20180714,night3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
cell-46,C46-S1,20180715,night4 ,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-46,C46-S1,20160712,night1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
cell-46,C46-S1,20160713,night2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1
cell-46,C46-S1,20160714,night3,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
cell-46,C46-S1,20160715,night4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-46,C46-S1,20170710,night1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
cell-46,C46-S1,20170711,night2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-46,C46-S1,20170712,night3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-46,C46-S1,20170713,night4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-46,C46-S2,20180712,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-46,C46-S2,20180713,night2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cell-46,C46-S2,20180714,night3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
cell-46,C46-S2,20180715,night4 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
cell-46,C46-S2,20150709,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-46,C46-S2,20150710,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-46,C46-S2,20150711,night3,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
cell-46,C46-S2,20150712,night4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-46,C46-S2,20160712,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
cell-46,C46-S2,20160713,night2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
cell-46,C46-S2,20160714,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-46,C46-S2,20160715,night4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-46,C46-S2,20170710,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-46,C46-S2,20170711,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-46,C46-S2,20170712,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-46,C46-S2,20170713,night4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
cell-48,C48-S1,20200804,night1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-48,C48-S1,20200805,night2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-48,C48-S1,20200806,night3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-48,C48-S1,20200807,night4 ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Cell-48,C48-S1,20190712,night1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
Cell-48,C48-S1,20190713,night2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
Cell-48,C48-S1,20190714,night3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
Cell-48,C48-S1,20190715,night4 ,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
cell-48,C48-S1,20180711,night1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
cell-48,C48-S1,20180712,night2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
cell-48,C48-S1,20180713,night3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20180714,night4 ,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
cell-48,C48-S1,20160711,night1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20160712,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20160713,night3,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20160714,night4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20170709,night1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20170710,night2,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
cell-48,C48-S1,20170711,night3,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S1,20170712,night4,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
cell-48,C48-S2,20200804,night1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
cell-48,C48-S2,20200805,night2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-48,C48-S2,20200806,night3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-48,C48-S2,20200807,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-48,C48-S2,20190712,night1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
Cell-48,C48-S2,20190713,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Cell-48,C48-S2,20190714,night3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
Cell-48,C48-S2,20190715,night4 ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S2,20180711,night1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
cell-48,C48-S2,20180712,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-48,C48-S2,20180713,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-48,C48-S2,20180714,night4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-48,C48-S2,20160711,night1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S2,20160712,night2,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S2,20160713,night3,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S2,20160714,night4,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S2,20170709,night1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-48,C48-S2,20170710,night2,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1
cell-48,C48-S2,20170711,night3,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
cell-48,C48-S2,20170712,night4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0
Cell-48,C48-S3,20190712,night1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Cell-48,C48-S3,20190713,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-48,C48-S3,20190714,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-48,C48-S3,20190715,night4 ,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
cell-48,C48-S3,20180711,night1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
cell-48,C48-S3,20180712,night2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
cell-48,C48-S3,20180713,night3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-48,C48-S3,20180714,night4 ,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
cell-48,C48-S3,20160711,night1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1
cell-48,C48-S3,20160712,night2,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
cell-48,C48-S3,20160713,night3,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
cell-48,C48-S3,20160714,night4,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
cell-48,C48-S3,20170709,night1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S3,20170710,night2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S3,20170711,night3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
cell-48,C48-S3,20170712,night4,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S4,20170709,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S4,20170710,night2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S4,20170711,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-48,C48-S4,20170712,night4,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-500,C500-S1,20210619,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-500,C500-S1,20210620,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-500,C500-S1,20210621,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-500,C500-S1,20210622,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-500,C500-S2,20210619,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-500,C500-S2,20210620,night2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-500,C500-S2,20210621,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-500,C500-S2,20210622,night4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-501,C501-S1,20210619,night1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
cell-501,C501-S1,20210620,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-501,C501-S1,20210621,night3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
cell-501,C501-S1,20210622,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-501,C501-S2,20210619,night1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
cell-501,C501-S2,20210620,night2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
cell-501,C501-S2,20210621,night3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
cell-501,C501-S2,20210622,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-502,C502-S1,20210619,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-502,C502-S1,20210620,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-502,C502-S1,20210621,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-502,C502-S1,20210622,night4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
cell-502,C502-S2,20210619,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-502,C502-S2,20210620,night2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-502,C502-S2,20210621,night3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
cell-502,C502-S2,20210622,night4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-503,C503-S1,20210708,night1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
cell-503,C503-S1,20210709,night2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
cell-503,C503-S1,20210710,night3,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-503,C503-S1,20210711,night4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
cell-503,C503-S2,20210708,night1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
cell-503,C503-S2,20210709,night2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-503,C503-S2,20210710,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-503,C503-S2,20210711,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-52,C52-S1,20200706,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-52,C52-S1,20200707,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-52,C52-S1,20200708,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-52,C52-S1,20200709,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-52,C52-S1,20180627,night1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
cell-52,C52-S1,20180628,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-52,C52-S1,20180629,night3,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0
cell-52,C52-S1,20180630,night4 ,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
cell-52,C52-S1,20160629,night1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
cell-52,C52-S1,20160630,night2,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1
cell-52,C52-S1,20160701,night3,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1
cell-52,C52-S1,20160702,night4,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
cell-52,C52-S1,20170628,night1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
cell-52,C52-S1,20170629,night2,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
cell-52,C52-S1,20170630,night3,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1
cell-52,C52-S1,20170701,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-52,C52-S2,20200706,night1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
cell-52,C52-S2,20200707,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-52,C52-S2,20200708,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-52,C52-S2,20200709,night4 ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
cell-52,C52-S2,20180627,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-52,C52-S2,20180628,night2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
cell-52,C52-S2,20180629,night3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
cell-52,C52-S2,20180630,night4 ,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
cell-52,C52-S2,20160629,night1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-52,C52-S2,20160630,night2,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
cell-52,C52-S2,20160701,night3,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1
cell-52,C52-S2,20160702,night4,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-52,C52-S2,20170628,night1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1
cell-52,C52-S2,20170629,night2,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-52,C52-S2,20170630,night3,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0
cell-52,C52-S2,20170701,night4,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0
cell-54,C54-S1,20150716,night1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-54,C54-S1,20150717,night2,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
cell-54,C54-S1,20150718,night3,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1
cell-54,C54-S1,20150719,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-54,C54-S2,20150716,night1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-54,C54-S2,20150717,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-54,C54-S2,20150718,night3,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-54,C54-S2,20150719,night4,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-54,C54-S3,20150716,night1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-54,C54-S3,20150717,night2,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-54,C54-S3,20150718,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
cell-54,C54-S3,20150719,night4,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-58,C58-S1,20210722,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
